IMG_NUM,X,Y,Z,ROLL,PITCH,YAW,Q1,Q2,Q3,W
img_000000.jpg,0.399812,-0.299866,1.49986,0.2500056700673735,-0.0005339949170278,0.2499920000108641,0.0021817142892706,9.96327051037372e-08,0.002181594996079,0.9999952403716844
img_000001.jpg,0.399621,-0.299735,1.499719,0.4999960286256243,-0.0021739172217473,0.4999970003599249,0.0043633158678652,6.755706100459854e-08,0.0043633243476859,0.9999809612563978
img_000002.jpg,0.399431,-0.299605,1.499577,0.7499818898960354,-0.0048975804122607,0.7499680027400566,0.0065449194670901,9.573006212997699e-08,0.006544798283972,0.9999571639048256
img_000003.jpg,0.399282,-0.299428,1.49945,0.9999698232318216,-0.0087186720451676,0.9999460115783396,0.0087266038026279,6.703931783494214e-08,0.0087263960225618,0.9999238452994932
img_000004.jpg,0.399091,-0.299297,1.499309,1.2498856003556886,-0.0136307560118064,1.249897035375934,0.0109077416825769,2.913557887073077e-08,0.0109078414600828,0.9998810130040808
img_000005.jpg,0.398901,-0.299166,1.499168,1.4998289983998274,-0.0196312721535149,1.4998210880562934,0.013089224201297,1.17244312701091e-08,0.0130891551823542,0.999828658434244
img_000006.jpg,0.39871,-0.299036,1.499027,1.749732498313236,-0.0267285316851448,1.749724190449385,0.0152704839021851,-6.387574299593185e-08,0.0152704114193086,0.9997667862339068
img_000007.jpg,0.398519,-0.298905,1.498885,1.9995983641135728,-0.0348757504869901,1.999586370585492,0.0174515544793921,2.06671961956392e-07,0.0174514498479741,0.9996953986812251
img_000008.jpg,0.398371,-0.298728,1.498758,2.2494252906569945,-0.0441629436642425,2.2494076685473,0.0196324583273425,3.6066930048875984e-08,0.019632304604703,0.9996144952910256
img_000009.jpg,0.39818,-0.298597,1.498617,2.4992153197128624,-0.0545210918126249,2.4992011322193126,0.0218132236007426,2.7827553654013064e-08,0.0218130998504258,0.9995240727221424
img_000010.jpg,0.397989,-0.298466,1.498475,2.74893804008498,-0.0659789895301095,2.748927824033307,0.0239936105857624,-8.401224778440548e-08,0.0239935214852395,0.9994241429832424
img_000011.jpg,0.397799,-0.298335,1.498334,2.998626605852035,-0.0785053628356294,2.998619817354528,0.0261739224567981,-1.5660074155618084e-08,0.0261738632565808,0.9993146925095472
img_000012.jpg,0.397608,-0.298205,1.498192,3.2482583284630837,-0.0921297471044099,3.24824420376768,0.0283539879420044,-3.825723285746669e-08,0.0283538647799239,0.9991957314359508
img_000013.jpg,0.397417,-0.298074,1.498051,3.497826786453266,-0.1068186394963506,3.497814086328866,0.030533763111858,1.3949814296949396e-07,0.0305336523857248,0.9990672576869876
img_000014.jpg,0.397269,-0.297897,1.497924,3.747324554797745,-0.1226242665847799,3.747316594441582,0.0327132171554899,5.4584591547678786e-08,0.0327131477626541,0.998929274466813
img_000015.jpg,0.397078,-0.297766,1.497783,3.996744656308187,-0.1395218585996347,3.996744869178842,0.0348923037104626,-8.388144675966319e-08,0.0348923055658463,0.9987817850532064
img_000016.jpg,0.396887,-0.297636,1.497642,4.246091155898967,-0.1574646084436351,4.246098064842558,0.037071063642433,1.2996378278770648e-07,0.0370711238514334,0.9986247884049312
img_000017.jpg,0.396697,-0.297505,1.4975,4.495375473554138,-0.1765262761011583,4.495364379642305,0.0392496394616124,5.0551805277389283e-08,0.0392495427982212,0.9984582811476208
img_000018.jpg,0.396506,-0.297374,1.497359,4.744557859859643,-0.19665781536322,4.744551011483779,0.0414276890852029,9.12888564943027e-08,0.0414276294245009,0.9982822737569356
img_000019.jpg,0.396315,-0.297243,1.497217,4.993656557367762,-0.2178888258044275,4.993655200475705,0.0436054018430999,-3.5759988546713033e-09,0.0436053900245194,0.9980967582809352
img_000020.jpg,0.396167,-0.297067,1.49709,5.242668638190972,-0.2402019396638294,5.242660200134851,0.0457827660566636,-9.310999306809399e-08,0.0457826925752469,0.997901740349596
img_000021.jpg,0.395976,-0.296936,1.496949,5.491573643756843,-0.2635776995958566,5.491557286707612,0.047959615182456,-2.342908322168144e-08,0.0479594727689792,0.9976972307685692
img_000022.jpg,0.395785,-0.296805,1.496808,5.740370133012321,-0.2880383357133963,5.740361781359399,0.0501359649792962,1.3295665800099056e-08,0.0501358922808021,0.9974832215735772
img_000023.jpg,0.395595,-0.296674,1.496667,5.989067218978716,-0.3135790758481737,5.98905902479671,0.0523119123940401,5.2583786283588736e-08,0.0523118410822603,0.9972597129656146
img_000024.jpg,0.395404,-0.296543,1.496525,6.237650686970078,-0.3401980065431118,6.237650389689144,0.05448735224319,1.01497844665413e-07,0.0544873496566377,0.9970267083548522
img_000025.jpg,0.395213,-0.296412,1.496384,6.486111934675649,-0.3679070227386339,6.48610929021094,0.0566622348314893,3.5285142927724694e-08,0.0566622118283919,0.9967842218326964
img_000026.jpg,0.395065,-0.296236,1.496257,6.734460451052136,-0.3966959931403854,6.734455161392181,0.0588366574298139,-4.8564161698582554e-08,0.0588366114289003,0.9965322377615532
img_000027.jpg,0.394874,-0.296105,1.496115,6.982686176237308,-0.4265388397614444,6.982655454504329,0.0610105379878561,5.04487240628182e-08,0.0610102708899425,0.996270776998084
img_000028.jpg,0.394683,-0.295974,1.495974,7.230753529294646,-0.4574758198164413,7.23075171613126,0.0631836069762282,-2.011936458667235e-08,0.0631835912166871,0.9959998321337388
img_000029.jpg,0.394492,-0.295843,1.495833,7.478722114288401,-0.4894687250783184,7.478702457057363,0.0653563808114966,7.721548748399616e-08,0.0653562100040843,0.9957193928517808
img_000030.jpg,0.394302,-0.295712,1.495691,7.7265274572561085,-0.5225486355196122,7.726510297400881,0.0675283350148957,3.2231693445315686e-08,0.0675281859513292,0.9954294892518696
img_000031.jpg,0.394153,-0.295536,1.495565,7.974188093463701,-0.5566988841150313,7.9741868480491505,0.0696996400521608,1.2789047858924316e-09,0.0696996292367961,0.9951301029819428
img_000032.jpg,0.393963,-0.295405,1.495423,8.22171481318774,-0.5918988163650054,8.221700745877861,0.0718703951478642,1.459589779317927e-07,0.0718702730231553,0.9948212453284488
img_000033.jpg,0.393772,-0.295274,1.495282,8.46908572277454,-0.6281988624649809,8.469065777600216,0.0740404595531187,1.7511949721056574e-08,0.0740402864554271,0.9945029141891746
img_000034.jpg,0.393581,-0.295143,1.495141,8.716272753249985,-0.6655414842739006,8.716275610315954,0.0762095717890495,8.673097183411332e-08,0.0762095965764266,0.9941751347511064
img_000035.jpg,0.393391,-0.295013,1.494999,8.963331396313183,-0.7039669628890526,8.96332411213137,0.078378257179523,3.0332644644290314e-08,0.0783781940047482,0.9938378678165034
img_000036.jpg,0.3932,-0.294882,1.494858,9.210225783578402,-0.7434570927937617,9.210213101499566,0.0805462105490779,-2.1963445390529857e-08,0.0805461005974138,0.9934911341550736
img_000037.jpg,0.393051,-0.294705,1.494731,9.45691585154918,-0.7839995931981936,9.456907443896736,0.0827130935587762,-2.3965066191060372e-08,0.0827130206918595,0.9931349859721812
img_000038.jpg,0.392861,-0.294574,1.49459,9.70347397950158,-0.8256036089950967,9.703451105705094,0.0848795571576035,2.1231989832948276e-08,0.0848793589893926,0.9927693363487204
img_000039.jpg,0.39267,-0.294443,1.494448,9.949826505613574,-0.8682664901222656,9.949809072531073,0.0870449783153016,5.098201303829764e-08,0.0870448273400285,0.9923942612608312
